time,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,is_fraud
2377935,TRANSFER,79.87,1960.7,1886.5541855131708,254.13,300.95638526355015,1
1134106,PAYMENT,22.98,5289.3,5266.488677391534,2939.25,2922.2293454820556,1
1803847,TRANSFER,19.09,3698.48,3743.3808484403876,2959.8,3004.778770434811,1
283707,PAYMENT,11.3,276.51,290.60316536059725,3132.78,3119.614351011986,1
2474968,PAYMENT,71.0,2547.08,2475.34440200514,3283.62,3347.479153274165,1
1971856,DEBIT,4.32,3118.17,3083.9166909661085,2767.2,2734.347058513614,1
1478236,PAYMENT,7.67,1912.8,1842.1053208664357,584.6,695.967849216461,1
986420,PAYMENT,4.03,2863.93,2942.522657321506,3168.42,3189.772719574716,1
1450503,DEBIT,25.55,5422.83,5437.4609023142575,1812.09,1840.2784824932014,1
1778254,PURCHASE,82.74,74.59,0.0,648.9,650.0197131965045,1
2442266,PAYMENT,13.54,1368.74,1444.897859035811,2957.44,2929.7042494286516,1
243373,TRANSFER,5.57,1328.81,1322.8586360541271,3911.6,3914.122712356797,1
347697,TRANSFER,143.13,551.61,367.6426677130007,2585.25,2725.392520616444,0
1210355,PURCHASE,34.52,784.39,810.9530791639442,641.15,758.7145708924652,1
1218758,DEBIT,28.02,6734.49,6642.420462246009,903.85,938.0588749414725,1
1046914,PAYMENT,15.99,1048.43,1012.3951318715966,4067.21,4135.114930772575,1
1655743,PAYMENT,44.83,409.04,304.1771639363826,2251.01,2304.804988147871,1
956331,PAYMENT,27.5,1718.13,1650.6625026931579,1900.75,1971.300325622498,1
1286836,CASH_OUT,11.27,3123.06,3121.781504794042,325.99,253.86140586261234,1
1887106,TRANSFER,13.78,5076.14,5079.219535249559,6393.23,6344.185080725633,1
786958,CASH_OUT,5.91,2146.35,2085.330384307129,4005.59,4057.6903710058596,1
330904,PURCHASE,5.09,2972.31,3057.6780081033135,1501.43,1581.3470354115584,1
1096413,PAYMENT,14.07,1991.97,1873.443128908718,1555.93,1484.6770722420265,1
518349,PAYMENT,80.24,4607.32,4533.558543966442,3938.45,4019.2998881775475,1
797968,PAYMENT,5.81,2561.11,2563.0575862991054,4766.56,4697.391839122337,1
79083,PAYMENT,54.8,1387.81,1346.184125531348,371.45,393.04155422349595,1
2017107,PAYMENT,7.7,2775.47,2811.7364513274133,521.67,434.327802131437,1
1414821,PAYMENT,2.35,2801.96,2647.1351187039263,3374.93,3371.358006253488,1
1647608,CASH_OUT,38.7,2133.7,2056.2974784988096,74.88,104.35562136448489,1
654037,DEBIT,141.81,1269.9,1135.6533932551522,3057.41,3189.389660034708,1
1884276,TRANSFER,7.19,2619.19,2697.153839331322,2524.52,2517.0772677288,1
1804673,TRANSFER,3.05,826.4,794.258987558149,2288.66,2323.455545018775,1
609996,PAYMENT,34.67,4785.85,4741.559843071216,1353.01,1473.4030407318653,1
715472,CASH_OUT,6.63,6987.0,7016.642914904695,2294.02,2240.21165173127,1
778513,CASH_OUT,38.24,507.87,409.15178909525355,805.4,801.6145854749075,0
160081,TRANSFER,79.98,2828.52,2749.66227867942,816.58,903.0297424941805,1
1918317,PAYMENT,29.87,4283.59,4248.463260624217,5377.31,5393.778466104154,1
388590,PAYMENT,53.08,4395.71,4312.168850131558,5413.25,5450.498963047843,1
1765982,PAYMENT,53.51,1093.46,1065.1020370289757,793.85,781.7384516882837,1
893093,TRANSFER,65.89,6608.74,6650.695763192144,13.11,56.213464063238625,1
959192,DEBIT,21.21,222.09,209.5655887170273,150.33,149.25408033715289,1
2148347,DEBIT,51.16,2526.95,2364.0447417493797,1421.4,1483.50044799055,1
2379877,PAYMENT,24.47,3532.4,3464.374160738562,1295.04,1274.1369014595468,1
2543016,CASH_OUT,32.12,6541.99,6583.835471804424,5792.71,5869.44808217988,1
2389383,PURCHASE,782.16,3829.93,3035.7929502662887,1036.17,1755.0948694660499,1
164053,PAYMENT,26.84,8875.42,8789.933918987712,1075.66,1180.2091191142094,1
593586,PAYMENT,3.33,5521.62,5556.017436239099,29.96,0.0,1
1881175,PURCHASE,15.85,3348.37,3300.5866323737678,2433.45,2521.414054444088,1
1779240,PAYMENT,13.84,398.96,386.8728431775391,857.19,833.5344784131535,1
1088075,PURCHASE,14.62,651.01,579.8048941428777,2284.01,2340.1585900882646,1
1436536,PURCHASE,63.06,2863.49,2779.527006824825,889.56,934.3775254641594,1
2542637,CASH_OUT,78.0,3481.4,3401.892356885942,3311.99,3394.0194283621677,1
1669211,DEBIT,17.69,3094.6,3071.8704786048206,1279.34,1327.1218114025814,1
1359507,CASH_OUT,3.78,2479.26,2494.2123996276173,1541.01,1528.111892493241,1
1346208,CASH_OUT,22.62,3295.89,3283.3303519479273,632.86,560.313491351884,1
336585,PAYMENT,10.46,4556.87,4495.486529891898,7028.51,7007.1710376157835,1
1778599,PAYMENT,25.85,1201.69,1260.1308493188494,4590.56,4591.134002504315,1
22431,PAYMENT,17.37,2149.7,2124.491487222025,1404.17,1507.9663900787775,1
1243131,CASH_OUT,86.46,1878.38,1724.3930865538077,5945.98,6030.079372551028,1
647008,PAYMENT,27.93,5919.4,5780.354204337585,1842.76,1879.220467510005,1
573441,PAYMENT,10.5,726.06,719.3191165492625,279.04,283.75907428392134,1
268512,PAYMENT,3.81,127.87,77.74671643683601,796.05,810.7561079603314,1
176076,CASH_OUT,18.96,548.55,558.2302563513583,1642.06,1599.1311128092632,1
2049949,PURCHASE,19.04,147.72,131.09797897326146,4210.16,4194.847502972481,1
1268300,PURCHASE,14.66,3662.16,3844.425148854129,1975.07,2022.8565650326987,1
1947763,PAYMENT,50.93,4361.59,4247.616853615845,2333.51,2373.279615083615,1
1629849,DEBIT,3.82,6407.6,6456.664336842578,4528.33,4527.0849419328115,1
1885077,CASH_OUT,8.04,1015.39,952.8700823461055,502.27,509.3003869644119,1
678758,TRANSFER,21.4,4051.82,4071.9678408325626,2256.08,2311.8845702842154,1
50861,TRANSFER,10.26,4551.11,4612.006071545852,2597.19,2575.408452383333,1
651406,PAYMENT,13.09,6959.89,6929.580577681775,1836.82,1854.9062172692343,1
721001,PURCHASE,18.68,791.46,736.3199355573433,2747.51,2658.5276607324595,1
2106230,PAYMENT,45.75,4010.74,3957.1608965897626,228.02,193.17799869128118,1
1991083,PAYMENT,17.8,1167.84,1112.8897210064642,3950.0,3955.3666489633797,1
324912,CASH_OUT,1.89,10426.06,10504.70076838114,115.36,61.98759533676884,1
1623911,PAYMENT,9.74,1285.79,1266.1710210672697,2636.64,2695.5434765961286,1
844092,PAYMENT,36.41,3460.77,3446.3365668482884,2025.98,2008.9846735241215,1
1808322,TRANSFER,50.16,4649.59,4622.8743937310255,216.53,260.30096782353945,1
1443717,PAYMENT,53.59,7444.52,7435.539432337998,5556.15,5649.861407056399,1
215048,CASH_OUT,75.29,3634.61,3536.719464091006,5791.41,5891.363607880192,1
1690696,TRANSFER,23.15,5173.39,5188.609199004932,802.09,798.0032989493211,1
916838,TRANSFER,27.54,2296.61,2334.138661472877,3498.24,3506.2854500447834,1
1205663,TRANSFER,5.95,2355.11,2341.376103233154,1193.65,1223.334321700266,1
33320,TRANSFER,1.48,6257.87,6189.7401131909655,184.58,226.40425895299745,1
327025,TRANSFER,3.67,4548.38,4613.139740160126,2421.27,2499.786759667612,1
364359,CASH_OUT,8.65,4001.73,4001.76202957752,3584.48,3633.390067843604,1
943793,CASH_OUT,3.93,1544.39,1540.6699310164508,1902.71,1940.9090308946884,1
1308507,CASH_OUT,14.13,91.27,110.97812479988323,591.25,622.5103771173368,1
943187,DEBIT,11.54,2005.16,2065.079073403892,4823.56,4841.142940448819,1
2503997,PAYMENT,61.89,3301.02,3228.0310988778374,4913.49,4956.834485846949,1
1597690,PAYMENT,6.28,5128.94,5185.442081371148,207.23,238.4327103314201,1
100734,PURCHASE,23.78,415.89,395.7151568241763,1727.22,1739.177431869616,1
157702,PAYMENT,12.14,1001.45,1020.5001767480254,2447.41,2494.3741867240255,1
1225811,PAYMENT,6.0,1201.44,1165.0929104484308,3588.36,3630.4777931197477,1
1147087,TRANSFER,8.39,16.74,0.0,4818.75,4850.651348159252,1
729497,PAYMENT,1.71,717.85,770.3738243042669,2473.86,2444.456390904077,1
1868670,PAYMENT,49.3,14.82,0.0,1088.47,1133.3557672186228,1
98818,PURCHASE,108.06,2373.9,2300.8623784494703,5538.24,5700.492692254938,1
152360,TRANSFER,14.57,240.67,245.07605030217493,6576.04,6505.26442399471,1
619369,PAYMENT,20.8,3281.28,3343.531145375608,420.31,450.6138922187341,1
561165,PURCHASE,14.08,229.67,265.8948941115614,2613.65,2665.582779696704,1
2470858,PURCHASE,7.51,3940.22,3941.5526897550585,3541.68,3570.9211058393853,1
932817,PAYMENT,46.8,164.95,54.55801169993741,3468.44,3618.708064087429,1
2169867,PAYMENT,29.46,3817.21,3758.7209243563957,1620.49,1569.3569840640985,1
141398,DEBIT,0.61,545.77,533.8139906876646,5994.68,5936.107675016921,1
1567628,CASH_OUT,5.8,4656.09,4724.891234747886,2413.24,2428.156017580884,1
2180338,CASH_OUT,1.71,3334.07,3372.3983603311444,2381.23,2429.538091595661,1
1992825,DEBIT,129.87,1982.46,1812.8383261022075,1460.79,1593.52822274174,1
1199670,CASH_OUT,16.34,298.55,302.35045529851914,5858.91,5941.149761480687,1
1958637,PAYMENT,26.81,1861.46,1811.7116492085072,4399.23,4397.177780389066,1
594604,CASH_OUT,13.15,1557.97,1512.5291199429223,2233.32,2232.826844176797,1
2049927,PAYMENT,75.43,1416.21,1372.2084519296593,8608.62,8722.18423565974,1
264500,CASH_OUT,56.42,1328.06,1264.4194079637132,2885.86,2924.592870591659,1
2167478,TRANSFER,15.51,1285.49,1211.7669288246034,1380.55,1442.904189965064,1
639282,PAYMENT,157.84,1006.54,890.0466012865148,1269.7,1462.277965313392,1
2318123,TRANSFER,25.09,2989.77,2972.280083139841,3917.86,3922.133270363993,1
1517509,PAYMENT,3.48,2197.43,2175.632305188297,4631.19,4649.647876364479,1
1940369,PAYMENT,22.65,7634.91,7686.883518878234,1335.06,1333.809299078381,1
1217060,TRANSFER,37.37,470.2,486.0362095735138,2805.41,2798.167184987998,1
1031519,PAYMENT,17.12,1602.11,1591.0698825879133,1188.05,1185.6041964852052,1
2089271,CASH_OUT,12.26,11552.92,11455.063049631548,1335.37,1338.6582053449954,1
789352,PAYMENT,166.87,1329.34,1217.9962049872913,3311.97,3484.425852173894,1
484410,CASH_OUT,4.84,4859.66,4830.648944772095,5101.79,5101.196276336172,1
2026395,DEBIT,0.73,3729.65,3721.026444023059,1343.66,1256.6396016142025,1
1390281,CASH_OUT,140.17,9004.34,8849.033650529756,918.03,1107.7426596332514,1
2322466,PAYMENT,4.61,2291.94,2222.549424050484,4.84,0.0,1
1851317,PURCHASE,14.24,2633.74,2642.125308029645,1020.01,1043.6917534052975,1
1628094,PAYMENT,12.77,1353.64,1298.7364878344958,1147.61,1123.331269043477,1
1946830,PAYMENT,88.07,2518.34,2450.3043413420573,1562.38,1657.7524846791816,1
1568560,PAYMENT,112.37,1010.21,851.0363392182176,1181.4,1282.5626296927032,1
465757,PAYMENT,4.26,4400.33,4373.352854040829,1266.16,1287.8062304307837,1
2229180,PURCHASE,102.34,773.07,688.9858284281604,1051.62,1179.9826458048033,1
2328599,PAYMENT,100.09,3105.75,3011.837925537995,948.62,1100.6052975271177,1
995843,CASH_OUT,20.56,710.79,721.3152086115857,2771.49,2830.707142951799,1
626045,CASH_OUT,61.5,5427.24,5400.601039251018,302.14,365.7093112750563,1
1481235,PAYMENT,69.37,1376.15,1373.3964136920704,1486.29,1602.8201625002823,1
301207,TRANSFER,14.84,2042.43,2027.5527592471742,7314.3,7303.6991607796945,1
1424945,PAYMENT,16.63,827.22,870.9389569004603,3831.9,3932.575300313159,1
1391538,PAYMENT,40.74,2565.44,2508.579754799224,3640.76,3651.780841861119,1
2363999,PAYMENT,2.85,2866.56,2902.603110319926,2365.25,2344.611276359368,1
720488,PURCHASE,13.14,6755.59,6798.628198291443,288.14,210.4320114026748,1
596387,PURCHASE,4.76,4069.54,4120.769878357261,769.29,740.6626845245938,1
419065,PAYMENT,110.86,737.7,553.8995164253809,5821.05,5918.557233582794,1
31585,PAYMENT,12.95,3838.59,3668.3918838517816,6809.74,6809.074328666381,1
1463807,CASH_OUT,27.98,4250.74,4250.5140503850325,767.97,880.0950797116272,1
1616449,PAYMENT,15.45,8134.9,8119.575775774248,404.41,449.1098050395161,1
289102,DEBIT,14.29,1528.6,1528.330804471854,4321.87,4383.110442301611,1
1336737,TRANSFER,25.87,1751.25,1729.9635049501837,884.99,910.8660170238994,1
1978281,PAYMENT,8.36,5936.9,5911.578035195347,2958.64,2931.9457297533177,1
2377074,DEBIT,15.83,3995.56,4008.3591969083755,2895.04,3019.8147679700974,1
1090805,PAYMENT,15.69,1386.09,1387.3471462839825,1593.31,1603.9538526798299,1
249474,PURCHASE,12.09,4083.0,4065.6698007704313,1912.75,1957.063758545743,1
260116,PURCHASE,32.11,5141.64,5110.976893560664,2423.98,2408.713309625245,1
1892064,PAYMENT,11.75,4628.05,4647.144763908056,1221.46,1174.6792963989092,1
19975,PAYMENT,138.84,2014.8,1846.2509881263686,199.33,412.96107643656586,1
157795,PURCHASE,42.72,5478.07,5379.764123707557,2064.4,2128.745176707142,1
1257949,PURCHASE,3.98,4618.82,4558.4832251655025,364.3,357.1573350272871,1
1024939,PAYMENT,38.9,2613.37,2549.041710364838,8443.38,8472.848371853603,1
1343862,DEBIT,8.78,6257.04,6322.482215962493,1831.45,1788.474579602961,1
388076,PAYMENT,23.64,2087.5,2070.4984705845186,2845.49,2841.0770009444773,1
690493,PAYMENT,8.35,8722.95,8680.649003515153,5534.86,5564.495822898763,1
622605,DEBIT,1.44,829.09,837.7651391170418,3552.65,3556.3724990521546,1
725495,PAYMENT,19.57,898.58,826.79546834624,1853.16,1910.3706130615067,1
1345766,PURCHASE,3.59,3238.49,3225.608301898003,5101.7,4968.2528415584875,1
2198611,PAYMENT,33.24,138.26,84.49892483085497,110.0,151.9550164028254,1
761985,TRANSFER,24.77,3251.5,3160.5660416581454,1198.53,1262.2916672892939,1
2297574,PAYMENT,9.73,1668.04,1712.971526743176,2198.03,2097.452263075251,1
1880901,TRANSFER,179.58,1493.23,1294.8186686074093,1112.35,1240.2296618936832,1
1960826,CASH_OUT,4.54,1624.15,1617.6882759205985,905.65,837.8877398037466,1
1378369,PAYMENT,9.5,4116.2,4141.54070147195,3314.0,3388.326423587545,1
2423970,TRANSFER,5.23,971.33,983.6892401244677,584.45,593.284718332685,1
2090212,PAYMENT,232.66,1359.84,1131.040125874049,2839.2,3078.916778747928,1
1036548,PAYMENT,101.77,2201.51,2087.8377587483446,6071.27,6229.763360073351,1
2241984,DEBIT,3.65,98.25,131.00956758815528,5637.85,5635.959717287161,1
152999,PAYMENT,7.46,997.64,989.8190806318678,3014.69,2989.657290736063,1
348619,TRANSFER,7.77,3192.96,3192.399222452526,275.55,291.8802872166122,1
61367,TRANSFER,10.37,4793.4,4838.673966722297,2226.43,2258.311235888563,1
753315,TRANSFER,5.75,3987.5,4040.2262564049756,4694.74,4643.947842798873,1
405804,PAYMENT,9.71,6222.24,6225.966039548598,2024.74,2112.7707260846523,1
1284382,PAYMENT,67.08,2008.33,1946.4805467829494,4699.43,4671.847844549344,1
1093314,PAYMENT,207.74,5235.66,5060.710971805138,173.45,397.51274005173053,1
1042377,CASH_OUT,3.15,831.0,815.2671939197996,2324.49,2411.3253031908057,1
2299484,DEBIT,5.76,3724.34,3706.128373374324,2387.41,2399.2218573369764,1
382729,TRANSFER,25.95,254.97,225.8857384132032,4783.36,4706.5668024826755,1
1911627,PAYMENT,3.02,1382.17,1328.226919193261,3771.39,3848.739941537471,1
1068392,PAYMENT,26.77,3081.37,3172.7191999881793,3225.0,3227.709290506876,1
959744,PAYMENT,38.4,5842.56,5784.175019699455,3623.32,3700.7639500210807,1
923780,PAYMENT,46.56,2966.24,2943.061563764134,1524.0,1591.5062524295276,1
1465291,PAYMENT,37.14,8772.19,8734.203459163042,1071.35,1107.6789957242197,1
2468152,PAYMENT,10.57,2359.46,2383.2876519211486,1012.27,919.8934923394152,1
213567,PAYMENT,16.15,2302.21,2266.856954275941,132.8,169.29769315299328,1
1942811,PAYMENT,4.88,3014.61,3020.5704965262275,1065.64,1107.4250528932462,1
2313336,PAYMENT,35.07,3136.86,3059.279056908329,4140.99,4096.010963799294,1
298090,PAYMENT,137.56,3093.77,3016.9200048681037,1155.8,1377.0891628494876,1
317348,PAYMENT,34.98,1696.76,1694.8579872940732,457.05,472.72123056430945,1
1231534,PAYMENT,8.72,4556.58,4477.041738997841,1140.26,1239.8001060665056,1
1326283,TRANSFER,66.27,9517.06,9451.496890512568,1739.64,1839.2611161256423,1
92324,PAYMENT,343.36,648.95,236.06609779296383,528.16,872.7036437469733,1
2320688,PAYMENT,26.89,1876.28,1809.4152027974328,2353.75,2385.877934231868,1
1805808,PAYMENT,39.07,2118.37,2125.3492414445327,122.06,210.37163261387394,1
1320567,PAYMENT,45.3,4255.76,4086.1576977893583,1061.0,1182.6992982350214,1
26155,PAYMENT,2.93,4252.88,4302.212967031871,7646.71,7601.046707105725,1
341815,PAYMENT,12.26,2512.1,2518.7798113078325,3057.75,3040.0814279786796,1
1689755,CASH_OUT,10.84,1937.36,1922.5140510818787,615.18,708.9214573483906,1
460494,PAYMENT,54.7,4244.99,4234.184623258465,4598.58,4609.1717893127,1
2246533,PAYMENT,47.56,6711.14,6798.720141514198,5371.02,5419.687128128509,0
2540476,DEBIT,17.38,516.15,432.30855468650213,2996.7,2979.7155921846756,1
34707,PAYMENT,10.09,1597.37,1671.9556503256033,454.89,501.94072207814264,1
937841,PAYMENT,2.65,900.04,945.7103633644598,4082.45,3961.9157004014032,1
1567053,DEBIT,19.72,4965.34,4910.380676504054,56.72,113.17321660015628,1
1916545,DEBIT,6.39,3980.67,4000.519419854469,4877.12,4941.527887340461,1
353299,PAYMENT,5.51,3820.46,3759.343752838633,897.7,936.083425879237,1
1207068,PAYMENT,61.04,436.17,350.4994390947135,801.21,820.6777953023611,1
1522688,PAYMENT,53.86,4043.69,3884.5781321875206,2810.14,2686.8340538947236,1
170102,PAYMENT,11.18,4785.31,4706.701150294819,5025.66,5002.965926614884,1
394274,TRANSFER,3.06,3955.09,3971.114914075557,7420.55,7456.198899595241,1
217285,PAYMENT,7.46,1867.19,1883.2411253017392,1567.54,1573.7718801066942,1
1386980,PAYMENT,66.15,1389.23,1346.0375839998346,475.82,585.9104041242737,1
1208052,PURCHASE,35.21,7211.37,7207.968986281684,551.68,575.828584997324,1
1713136,PURCHASE,11.4,7831.84,7826.3626199304335,2204.69,2202.4982286211966,1
2393293,PAYMENT,21.55,1790.07,1802.4377611425828,1015.09,1116.649367827074,1
1297076,TRANSFER,1.67,1786.19,1838.1748539835235,2089.1,2056.246249198173,0
1738993,PAYMENT,1.52,2472.24,2483.040232552947,4136.63,4170.477832563413,1
1180887,DEBIT,215.41,3737.01,3499.881211826291,759.35,1013.9645766178646,1
1807610,PAYMENT,36.89,2327.51,2283.3508655847986,3467.83,3623.289420590225,1
245546,PAYMENT,20.13,2691.26,2629.3175547367205,654.75,757.6649098912337,1
1924401,PAYMENT,12.47,1092.25,1122.3497001408498,350.85,390.7713494976489,1
1896220,PAYMENT,2.42,1939.28,1856.5874314787857,1173.87,1211.7772871613777,1
146470,PAYMENT,66.15,651.49,577.3720687514094,4829.6,4958.843984026007,1
1367223,CASH_OUT,5.13,55.15,78.47677403502949,5516.01,5489.060406849517,1
1055146,CASH_OUT,46.76,2544.76,2446.996066219001,322.78,457.6118185873015,1
2428081,PAYMENT,23.53,148.09,54.66000385050927,522.85,544.8201936228669,1
79141,PAYMENT,18.87,1296.55,1163.6980797525125,3056.43,3109.3869568867945,1
12115,PAYMENT,4.21,6360.53,6342.103636297983,5820.08,5842.36406192749,1
1343276,DEBIT,4.28,1253.63,1192.1745122644832,5534.8,5501.229202412882,1
2487631,PURCHASE,32.07,4931.37,4943.137509348174,537.35,550.3706912442219,1
1574833,PURCHASE,22.09,3706.29,3606.6218803022107,1041.13,1023.3509071526433,1
2048891,DEBIT,21.26,1130.96,1136.1337167482156,1578.85,1611.0739856767332,1
2494838,PAYMENT,28.31,1911.99,1818.5780292757818,509.16,460.8759770911201,1
1170439,PAYMENT,1.97,2474.55,2396.92482658524,1741.58,1694.1020009876447,1
796657,TRANSFER,67.91,5811.96,5683.875104220386,1874.44,1920.1812521295446,1
647296,PURCHASE,13.1,7591.39,7632.0566758351115,137.53,142.7433242430333,1
1549302,PAYMENT,81.74,2760.33,2618.4486936427834,2055.54,2210.072020076022,1
1678687,PAYMENT,1.8,1527.18,1582.4761334225059,2299.94,2351.488255644817,1
800101,DEBIT,39.76,2437.89,2408.2625838144177,2672.65,2706.5448392658886,1
1959406,PAYMENT,39.31,3767.55,3702.32125183986,4050.99,4181.020247933249,1
1683541,PAYMENT,3.38,5010.91,4954.9166061664655,2925.08,2945.2404722180554,1
1819822,CASH_OUT,9.33,2411.88,2497.771566657434,258.02,301.0561533201232,1
1044257,PAYMENT,5.63,318.38,283.3324425364093,4429.99,4341.064587437592,1
2145472,PAYMENT,56.59,720.36,634.5608248387299,4968.62,4978.122534934497,1
964918,CASH_OUT,29.1,1650.34,1693.7983142441544,2294.47,2375.9524427370557,1
496758,TRANSFER,136.81,2503.01,2447.6202394931715,1872.6,2042.1481314021382,1
1195225,PURCHASE,25.62,3183.14,3150.522658167938,49.27,164.65107829631447,1
1173930,PAYMENT,48.36,2531.95,2542.8017475067413,483.31,617.5450280512587,1
448625,PAYMENT,81.97,2517.04,2404.44337922688,4180.44,4235.874921865641,1
28625,CASH_OUT,39.07,4152.88,4226.158620423811,6123.47,6220.095818207719,1
1507630,TRANSFER,12.67,6352.91,6274.67663751777,462.56,426.1014038998377,1
1276647,PAYMENT,10.13,1788.71,1732.8764401070923,1071.75,1002.4775554873797,1
488011,CASH_OUT,18.25,2230.8,2278.1869300935223,118.1,152.30378904080885,1
1222471,PAYMENT,52.24,891.0,824.2965681229147,422.97,513.4792462630526,1
2527576,PAYMENT,8.01,3654.53,3715.1281757405527,1645.01,1669.7569314454627,1
316205,PAYMENT,43.93,1977.15,1909.9103628139396,2572.91,2664.6483072761307,1
101376,PAYMENT,29.58,5465.18,5468.563180452235,1670.28,1670.7790453279392,1
1914142,PAYMENT,4.46,5402.14,5363.030404469945,129.39,184.79066884812465,1
1330228,TRANSFER,41.44,2948.23,2903.0028346946297,1347.18,1362.624742602939,1
158056,CASH_OUT,23.81,1761.17,1673.3349780926271,1785.1,1928.3512394056215,1
634457,PURCHASE,10.37,1180.26,1167.496978861396,434.66,487.8325982091825,1
462785,PAYMENT,23.4,3441.1,3373.809223148913,1313.39,1415.656503879078,1
1676273,PAYMENT,10.87,3449.08,3541.837539000489,4249.03,4197.677269564761,1
1983167,PAYMENT,27.04,1179.1,1136.0254784482408,5061.69,5067.694943150212,1
1548229,PAYMENT,16.42,2865.33,2789.027031463156,473.28,485.4144954334728,1
978080,CASH_OUT,3.2,322.67,354.06207658155074,8408.29,8353.406506916008,1
742488,CASH_OUT,17.02,3352.79,3275.3758013203305,835.09,932.8414843994564,1
